video_id,published_at,channel,topic,company_id,company,title,views,likes,comments,watch_time_minutes,country,sentiment_score,trend_score,funding_estimate_musd,hiring_activity_index,hashtags,popularity_growth_pct,volatility_metric,ai_summary,risk_indicator,innovation_score,adoption_score,source_reference
YT-804206,2026-03-31T20:00:00,Fireship,Generative AI,CMP-017,Stability AI,Generative AI market update: what Stability AI says about 2026 demand,24594,926,109,63760,United States,0.206,70.39,11.64,44.45,#generativeai|#AI|#US,7.43,14.94,"Analysts note that generative ai usage patterns on Mar 31, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,93.46,70.91,https://youtube.example.com/watch?v=804206
YT-804207,2026-03-31T10:00:00,Two Minute Papers,Generative AI,CMP-016,Midjourney,Generative AI market update: what Midjourney says about 2026 demand,51661,1955,195,114759,United States,0.174,70.39,27.56,31.14,#generativeai|#AI|#US,7.43,14.94,"Midjourney teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,93.46,70.91,https://youtube.example.com/watch?v=804207
YT-804208,2026-03-31T21:00:00,Machine Learning Street Talk,Generative AI,CMP-017,Stability AI,Generative AI market update: what Stability AI says about 2026 demand,50047,2984,479,44999,Germany,0.013,71.03,29.44,41.53,#generativeai|#AI|#DE,8.51,16.33,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,87.99,71.13,https://youtube.example.com/watch?v=804208
YT-804209,2026-03-31T09:00:00,Two Minute Papers,Generative AI,CMP-001,OpenAI,Generative AI market update: what OpenAI says about 2026 demand,74914,4599,644,180476,Germany,0.119,71.03,7.84,44.68,#generativeai|#AI|#DE,8.51,16.33,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,87.99,71.13,https://youtube.example.com/watch?v=804209
YT-804210,2026-04-01T00:00:00,The AI Breakdown,Generative AI,CMP-016,Midjourney,Generative AI market update: what Midjourney says about 2026 demand,49508,4065,712,112068,Singapore,-0.096,65.94,24.23,40.06,#generativeai|#AI|#SG,-3.1,9.93,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,92.61,78.08,https://youtube.example.com/watch?v=804210
YT-804211,2026-04-01T00:00:00,The AI Breakdown,Generative AI,CMP-001,OpenAI,Generative AI market update: what OpenAI says about 2026 demand,76040,5946,1040,75121,Singapore,0.302,65.94,8.99,38.31,#generativeai|#AI|#SG,-3.1,9.93,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,92.61,78.08,https://youtube.example.com/watch?v=804211
YT-804212,2026-04-01T06:00:00,Two Minute Papers,Generative AI,CMP-003,Google DeepMind,Generative AI market update: what Google DeepMind says about 2026 demand,116278,8916,931,225650,Singapore,-0.02,65.94,27.8,38.8,#generativeai|#AI|#SG,-3.1,9.93,"Analysts note that generative ai usage patterns on Apr 01, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,92.61,78.08,https://youtube.example.com/watch?v=804212
YT-804213,2026-04-01T11:00:00,Two Minute Papers,Generative AI,CMP-005,Meta AI,Generative AI market update: what Meta AI says about 2026 demand,131585,8516,1032,242709,Singapore,0.16,65.94,13.16,43.48,#generativeai|#AI|#SG,-3.1,9.93,"Analysts note that generative ai usage patterns on Apr 01, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,92.61,78.08,https://youtube.example.com/watch?v=804213
YT-804214,2026-04-02T10:00:00,Fireship,Generative AI,CMP-003,Google DeepMind,Generative AI market update: what Google DeepMind says about 2026 demand,50865,3218,276,117325,United Kingdom,0.356,66.48,10.7,39.51,#generativeai|#AI|#UK,1.08,7.47,"Google DeepMind teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,92.53,78.97,https://youtube.example.com/watch?v=804214
YT-804215,2026-04-02T20:00:00,Two Minute Papers,Generative AI,CMP-001,OpenAI,Generative AI market update: what OpenAI says about 2026 demand,57741,1423,235,140118,United Kingdom,0.074,66.48,1.59,36.79,#generativeai|#AI|#UK,1.08,7.47,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,92.53,78.97,https://youtube.example.com/watch?v=804215
YT-804216,2026-04-02T17:00:00,MLOps Weekly,Generative AI,CMP-003,Google DeepMind,Generative AI market update: what Google DeepMind says about 2026 demand,52056,3682,633,91850,United Kingdom,0.125,66.48,16.1,37.26,#generativeai|#AI|#UK,1.08,7.47,"Google DeepMind teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,92.53,78.97,https://youtube.example.com/watch?v=804216
YT-804217,2026-04-02T22:00:00,Machine Learning Street Talk,Generative AI,CMP-003,Google DeepMind,Generative AI market update: what Google DeepMind says about 2026 demand,48698,3553,520,94293,United Kingdom,0.379,66.48,30.11,45.55,#generativeai|#AI|#UK,1.08,7.47,"Google DeepMind teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,92.53,78.97,https://youtube.example.com/watch?v=804217
YT-804218,2026-04-02T20:00:00,Cloud Native Bytes,Generative AI,CMP-001,OpenAI,Generative AI market update: what OpenAI says about 2026 demand,15914,1262,126,26570,Germany,0.261,66.27,29.64,45.1,#generativeai|#AI|#DE,-2.25,8.11,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,85.58,75.68,https://youtube.example.com/watch?v=804218
YT-804219,2026-04-02T07:00:00,The AI Breakdown,Generative AI,CMP-016,Midjourney,Generative AI market update: what Midjourney says about 2026 demand,41506,2313,198,85992,Germany,0.062,66.27,35.23,33.35,#generativeai|#AI|#DE,-2.25,8.11,"Analysts note that generative ai usage patterns on Apr 02, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,85.58,75.68,https://youtube.example.com/watch?v=804219
YT-804220,2026-04-03T15:00:00,Fireship,Generative AI,CMP-005,Meta AI,Generative AI market update: what Meta AI says about 2026 demand,51656,3267,651,110407,United States,0.079,66.86,14.02,47.47,#generativeai|#AI|#US,3.39,9.93,"Meta AI teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,94.53,80.59,https://youtube.example.com/watch?v=804220
YT-804221,2026-04-03T13:00:00,Machine Learning Street Talk,Generative AI,CMP-017,Stability AI,Generative AI market update: what Stability AI says about 2026 demand,24270,915,185,28263,United States,0.159,66.86,15.65,35.88,#generativeai|#AI|#US,3.39,9.93,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,94.53,80.59,https://youtube.example.com/watch?v=804221
YT-804222,2026-04-03T07:00:00,The AI Breakdown,Generative AI,CMP-003,Google DeepMind,Generative AI market update: what Google DeepMind says about 2026 demand,13906,581,94,17730,United Kingdom,-0.113,65.21,15.99,44.58,#generativeai|#AI|#UK,-1.91,8.22,"Analysts note that generative ai usage patterns on Apr 03, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.38,74.94,https://youtube.example.com/watch?v=804222
YT-804223,2026-04-03T06:00:00,Two Minute Papers,Generative AI,CMP-005,Meta AI,Generative AI market update: what Meta AI says about 2026 demand,55998,4863,790,132484,United Kingdom,0.163,65.21,23.94,38.22,#generativeai|#AI|#UK,-1.91,8.22,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.38,74.94,https://youtube.example.com/watch?v=804223
YT-804224,2026-04-03T04:00:00,Fireship,Generative AI,CMP-005,Meta AI,Generative AI market update: what Meta AI says about 2026 demand,22245,1695,192,36728,France,0.091,64.53,22.64,31.89,#generativeai|#AI|#FR,-6.29,10.41,"Analysts note that generative ai usage patterns on Apr 03, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.81,76.93,https://youtube.example.com/watch?v=804224
YT-804225,2026-04-03T03:00:00,Two Minute Papers,Generative AI,CMP-001,OpenAI,Generative AI market update: what OpenAI says about 2026 demand,49470,1745,242,96271,France,0.206,64.53,24.85,36.3,#generativeai|#AI|#FR,-6.29,10.41,"OpenAI teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.81,76.93,https://youtube.example.com/watch?v=804225
YT-804226,2026-04-04T18:00:00,Fireship,Generative AI,CMP-005,Meta AI,Generative AI market update: what Meta AI says about 2026 demand,30192,938,147,50275,India,0.281,62.7,14.64,37.27,#generativeai|#AI|#IN,-3.85,12.14,"Analysts note that generative ai usage patterns on Apr 04, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,98.17,71.84,https://youtube.example.com/watch?v=804226
YT-804227,2026-04-04T20:00:00,Two Minute Papers,Generative AI,CMP-005,Meta AI,Generative AI market update: what Meta AI says about 2026 demand,91351,7186,1020,186332,India,0.189,62.7,19.92,38.15,#generativeai|#AI|#IN,-3.85,12.14,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,98.17,71.84,https://youtube.example.com/watch?v=804227
YT-804228,2026-04-04T02:00:00,Fireship,Generative AI,CMP-003,Google DeepMind,Generative AI market update: what Google DeepMind says about 2026 demand,155735,6489,976,331568,Singapore,0.015,63.85,12.05,46.18,#generativeai|#AI|#SG,-4.99,10.33,"Analysts note that generative ai usage patterns on Apr 04, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.34,67.79,https://youtube.example.com/watch?v=804228
YT-804229,2026-04-04T09:00:00,Machine Learning Street Talk,Generative AI,CMP-017,Stability AI,Generative AI market update: what Stability AI says about 2026 demand,34628,2469,474,64873,Singapore,0.043,63.85,-4.8,30.58,#generativeai|#AI|#SG,-4.99,10.33,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.34,67.79,https://youtube.example.com/watch?v=804229
