kaggle_activity_id,activity_date,competition_name,topic,company_id,company,country,kernels_created,notebook_votes,dataset_downloads,medal_rate,trend_score,sentiment_score,popularity_growth_pct,volatility_metric,innovation_score,adoption_score,risk_indicator,ai_summary,source_reference
KGL-994148,2025-10-30T00:00:00,Open Model Eval,LLM,CMP-018,Mistral AI,Germany,51,746,1955,0.134,62.62,0.309,-2.37,7.87,86.08,71.36,low,"Mistral AI teams are discussing how llm is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994148
KGL-994149,2025-08-19T00:00:00,Cyber Incident Detection,AI Agents,CMP-028,LangChain,Singapore,60,861,2241,0.185,61.34,0.373,0.57,8.44,94.43,73.38,low,"LangChain teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994149
KGL-994150,2025-09-26T00:00:00,GPU Cost Forecasting,Generative AI,CMP-001,OpenAI,United States,47,650,1813,0.188,68.71,-0.006,5.06,12.89,95.42,73.79,low,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994150
KGL-994151,2025-10-18T00:00:00,Open Model Eval,Open Source AI,CMP-017,Stability AI,Canada,51,699,2000,0.158,50.27,0.229,-3.27,9.61,88.08,75.59,low,"Analysts note that open source ai usage patterns on Oct 18, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994151
KGL-994152,2025-10-29T00:00:00,Open Model Eval,Inference Optimization,CMP-004,NVIDIA,India,38,529,1433,0.19,28.58,0.051,-1.92,9.13,88.22,61.09,low,"NVIDIA teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994152
KGL-994153,2026-03-01T00:00:00,Startup Growth Forecasting,MLOps,CMP-007,Hugging Face,Singapore,37,449,1417,0.171,36.93,-0.049,6.16,8.03,78.51,70.32,low,"Analysts note that mlops usage patterns on Mar 01, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994153
KGL-994154,2026-01-16T00:00:00,Startup Growth Forecasting,LLM,CMP-018,Mistral AI,United Kingdom,61,856,2293,0.225,75.24,0.155,-1.2,6.07,96.29,80.88,low,"Analysts note that llm usage patterns on Jan 16, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994154
KGL-994155,2025-08-08T00:00:00,Startup Growth Forecasting,Inference Optimization,CMP-019,CoreWeave,United Kingdom,30,416,1171,0.169,33.2,0.191,0.78,12.48,82.28,56.36,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994155
KGL-994156,2026-04-26T00:00:00,Agent Reasoning Benchmark,MLOps,CMP-007,Hugging Face,United States,37,520,1383,0.201,43.33,0.2,11.35,10.95,80.5,75.81,low,"Analysts note that mlops usage patterns on Apr 26, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994156
KGL-994157,2025-03-31T00:00:00,GPU Cost Forecasting,Open Source AI,CMP-007,Hugging Face,Germany,33,468,1278,0.255,39.61,0.109,5.1,10.1,87.22,62.44,low,"Developers are comparing tooling choices around open source ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994157
KGL-994158,2025-09-30T00:00:00,Agent Reasoning Benchmark,Inference Optimization,CMP-019,CoreWeave,United Arab Emirates,34,526,1339,0.218,26.97,0.027,1.56,7.63,87.91,59.95,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994158
KGL-994159,2025-01-28T00:00:00,Cyber Incident Detection,LLM,CMP-001,OpenAI,Canada,61,837,2307,0.171,59.56,0.33,3.32,6.35,93.18,68.51,low,"Developers are comparing tooling choices around llm as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994159
KGL-994160,2026-04-06T00:00:00,GPU Cost Forecasting,Generative AI,CMP-003,Google DeepMind,United States,57,819,2139,0.196,67.42,-0.011,-0.71,8.91,89.53,74.03,low,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994160
KGL-994161,2026-04-14T00:00:00,GPU Cost Forecasting,Generative AI,CMP-016,Midjourney,Canada,55,805,2007,0.222,67.69,0.333,-0.22,8.21,90.65,77.53,low,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994161
KGL-994162,2026-04-13T00:00:00,GPU Cost Forecasting,MLOps,CMP-017,Stability AI,United Kingdom,32,484,1121,0.247,41.72,0.188,6.11,6.93,79.16,70.1,low,"Stability AI teams are discussing how mlops is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994162
KGL-994163,2025-11-27T00:00:00,Startup Growth Forecasting,AI Agents,CMP-001,OpenAI,China,51,746,1906,0.209,66.28,0.413,-5.8,8.18,93.58,76.06,low,"OpenAI teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994163
KGL-994164,2025-05-11T00:00:00,Cyber Incident Detection,Inference Optimization,CMP-004,NVIDIA,France,27,355,1121,0.211,25.85,0.466,-2.45,9.73,87.23,52.5,low,"Analysts note that inference optimization usage patterns on May 11, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994164
KGL-994165,2025-03-10T00:00:00,Startup Growth Forecasting,Generative AI,CMP-005,Meta AI,United Arab Emirates,53,756,2019,0.159,56.23,0.169,1.56,10.4,91.19,71.73,low,"Meta AI teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994165
KGL-994166,2025-10-13T00:00:00,Agent Reasoning Benchmark,Inference Optimization,CMP-018,Mistral AI,United Arab Emirates,19,265,732,0.138,25.88,-0.12,-8.99,10.17,87.26,55.22,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994166
KGL-994167,2025-05-25T00:00:00,Cyber Incident Detection,Data Engineering,CMP-025,MongoDB,Germany,28,376,1059,0.21,46.2,0.049,16.52,12.93,75.51,82.13,low,"MongoDB teams are discussing how data engineering is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994167
KGL-994168,2025-07-24T00:00:00,GPU Cost Forecasting,Inference Optimization,CMP-004,NVIDIA,France,36,426,1316,0.187,32.09,0.263,1.31,10.52,86.21,53.3,low,"NVIDIA teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994168
KGL-994169,2025-04-12T00:00:00,Cyber Incident Detection,Inference Optimization,CMP-019,CoreWeave,Singapore,39,503,1376,0.191,25.9,0.3,-6.16,7.37,89.07,57.88,low,"CoreWeave teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994169
KGL-994170,2025-07-09T00:00:00,Open Model Eval,Data Engineering,CMP-025,MongoDB,Japan,35,478,1325,0.204,41.02,0.173,6.76,7.94,79.63,82.21,low,"MongoDB teams are discussing how data engineering is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994170
KGL-994171,2025-12-15T00:00:00,GPU Cost Forecasting,Open Source AI,CMP-018,Mistral AI,Germany,43,576,1594,0.227,46.52,-0.127,-1.58,11.75,88.74,70.24,low,"Mistral AI teams are discussing how open source ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994171
KGL-994172,2025-08-26T00:00:00,Open Model Eval,Inference Optimization,CMP-019,CoreWeave,Canada,28,388,1019,0.219,28.72,0.251,3.38,9.93,87.94,55.45,low,"CoreWeave teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994172
KGL-994173,2025-07-18T00:00:00,Open Model Eval,Inference Optimization,CMP-004,NVIDIA,Canada,13,191,384,0.192,26.08,0.263,-12.92,12.2,82.24,55.63,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994173
KGL-994174,2025-08-18T00:00:00,Startup Growth Forecasting,Open Source AI,CMP-005,Meta AI,China,34,382,1205,0.165,45.78,0.368,-3.75,7.9,85.06,66.26,low,"Meta AI teams are discussing how open source ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994174
KGL-994175,2025-09-25T00:00:00,Agent Reasoning Benchmark,LLM,CMP-002,Anthropic,Germany,54,769,1894,0.165,66.34,0.235,0.05,6.12,92.23,73.76,low,"Analysts note that llm usage patterns on Sep 25, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994175
KGL-994176,2026-04-03T00:00:00,Startup Growth Forecasting,LLM,CMP-002,Anthropic,France,64,816,2419,0.204,66.75,0.232,-0.26,7.62,86.58,78.75,low,"Anthropic teams are discussing how llm is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994176
KGL-994177,2025-08-07T00:00:00,Cyber Incident Detection,Inference Optimization,CMP-019,CoreWeave,India,29,441,1073,0.219,29.88,0.14,-2.09,7.97,90.75,54.21,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/994177
