job_id,posted_at,company,role,location,salary_usd,experience_years,skills,job_description,company_id,country,region,tech_category,hiring_index,funding_signal,sentiment_score,trend_score,popularity_growth_pct,volatility_metric,innovation_score,adoption_score,risk_indicator,source_platform
JOB-111095,2025-12-15T15:00:00,Replit,Automation Engineer,Seattle,153930.0,2,"Workflows, APIs, Zapier, Python, n8n","Replit is hiring a Automation Engineer in Seattle to scale automation initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting regional go-to-market launches. Candidates should be comfortable with Workflows, APIs, Zapier and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,Automation,70.86,1.05,0.147,49.4,1.85,8.48,83.97,78.2,low,LinkedIn
JOB-111096,2025-12-15T14:00:00,Replit,AI Engineer,New York,158900.0,2,"OpenAI API, LangChain, RAG, Python, FastAPI","Replit is hiring a AI Engineer in New York to scale ai agents initiatives across enterprise and developer workflows. The team is focused on global availability while supporting open-source contributors. Candidates should be comfortable with OpenAI API, LangChain, RAG and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,AI Agents,70.86,1.05,0.147,49.4,1.85,8.48,83.97,78.2,low,LinkedIn
JOB-111097,2025-12-15T13:00:00,Replit,Applied Scientist,San Francisco,166552.0,7,"OpenAI API, RAG, LangChain, FastAPI, Tool Calling","Replit is hiring a Applied Scientist in San Francisco to scale ai agents initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting regional go-to-market launches. Candidates should be comfortable with OpenAI API, RAG, LangChain and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,AI Agents,70.86,1.05,0.147,49.4,1.85,8.48,83.97,78.2,low,LinkedIn
JOB-111098,2025-12-16T21:00:00,Replit,Automation Engineer,San Francisco,151640.0,7,"n8n, Zapier, Workflows, APIs, Python","Replit is hiring a Automation Engineer in San Francisco to scale automation initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting internal platform teams. Candidates should be comfortable with n8n, Zapier, Workflows and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,Automation,67.79,1.05,0.086,48.77,-1.06,11.24,81.27,76.2,low,LinkedIn
JOB-111099,2025-12-17T08:00:00,Replit,Solution Architect,New York,176696.0,6,"Zapier, Python, Workflows, APIs, n8n","Replit is hiring a Solution Architect in New York to scale automation initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting internal platform teams. Candidates should be comfortable with Zapier, Python, Workflows and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,Automation,70.98,1.05,0.271,51.28,4.85,8.04,84.0,74.62,low,LinkedIn
JOB-111100,2025-12-18T17:00:00,Replit,Applied Scientist,San Francisco,179908.0,6,"FastAPI, LangChain, OpenAI API, RAG, Tool Calling","Replit is hiring a Applied Scientist in San Francisco to scale ai agents initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting production customers. Candidates should be comfortable with FastAPI, LangChain, OpenAI API and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,AI Agents,70.79,1.05,0.103,50.47,-1.32,8.25,80.8,76.2,low,LinkedIn
JOB-111101,2025-12-18T21:00:00,Replit,Developer Experience Engineer,Austin,176791.0,6,"LSP, React, Telemetry, IDE Extensions, TypeScript","Replit is hiring a Developer Experience Engineer in Austin to scale developer tools initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting regional go-to-market launches. Candidates should be comfortable with LSP, React, Telemetry and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,Developer Tools,70.79,1.05,0.103,50.47,-1.32,8.25,80.8,76.2,low,LinkedIn
JOB-111102,2025-12-18T09:00:00,Replit,Applied Scientist,Seattle,158697.0,4,"Tool Calling, OpenAI API, RAG, Python, LangChain","Replit is hiring a Applied Scientist in Seattle to scale ai agents initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting open-source contributors. Candidates should be comfortable with Tool Calling, OpenAI API, RAG and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,AI Agents,70.79,1.05,0.103,50.47,-1.32,8.25,80.8,76.2,low,LinkedIn
JOB-111103,2025-12-19T18:00:00,Replit,Developer Experience Engineer,New York,138538.0,3,"Telemetry, TypeScript, IDE Extensions, React, LSP","Replit is hiring a Developer Experience Engineer in New York to scale developer tools initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting open-source contributors. Candidates should be comfortable with Telemetry, TypeScript, IDE Extensions and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,Developer Tools,71.95,1.05,0.173,51.52,2.34,9.05,82.26,75.39,low,LinkedIn
JOB-111104,2025-12-19T19:00:00,Replit,Workflow Engineer,Austin,146985.0,3,"Zapier, n8n, Workflows, Python, APIs","Replit is hiring a Workflow Engineer in Austin to scale automation initiatives across enterprise and developer workflows. The team is focused on global availability while supporting open-source contributors. Candidates should be comfortable with Zapier, n8n, Workflows and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,Automation,71.95,1.05,0.173,51.52,2.34,9.05,82.26,75.39,low,LinkedIn
JOB-111105,2025-12-19T19:00:00,Replit,Workflow Engineer,New York,146270.0,7,"APIs, n8n, Zapier, Workflows, Python","Replit is hiring a Workflow Engineer in New York to scale automation initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting regional go-to-market launches. Candidates should be comfortable with APIs, n8n, Zapier and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,Automation,71.95,1.05,0.173,51.52,2.34,9.05,82.26,75.39,low,LinkedIn
JOB-111106,2025-12-20T19:00:00,Replit,Applied Scientist,Austin,198247.0,8,"RAG, Tool Calling, Python, FastAPI, OpenAI API","Replit is hiring a Applied Scientist in Austin to scale ai agents initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting regional go-to-market launches. Candidates should be comfortable with RAG, Tool Calling, Python and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,AI Agents,64.72,1.05,0.122,48.49,-6.95,10.22,81.01,75.39,low,LinkedIn
JOB-111107,2025-12-20T16:00:00,Replit,Applied Scientist,Seattle,189204.0,8,"LangChain, FastAPI, RAG, OpenAI API, Tool Calling","Replit is hiring a Applied Scientist in Seattle to scale ai agents initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting internal platform teams. Candidates should be comfortable with LangChain, FastAPI, RAG and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,AI Agents,64.72,1.05,0.122,48.49,-6.95,10.22,81.01,75.39,low,LinkedIn
JOB-111108,2025-12-21T21:00:00,Replit,Developer Experience Engineer,Austin,143478.0,1,"TypeScript, Telemetry, LSP, React, IDE Extensions","Replit is hiring a Developer Experience Engineer in Austin to scale developer tools initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting open-source contributors. Candidates should be comfortable with TypeScript, Telemetry, LSP and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,Developer Tools,70.97,1.05,0.033,51.01,6.56,10.34,81.66,77.15,low,LinkedIn
JOB-111109,2025-12-22T08:00:00,Replit,Tooling Engineer,Austin,167411.0,6,"React, TypeScript, IDE Extensions, Telemetry, LSP","Replit is hiring a Tooling Engineer in Austin to scale developer tools initiatives across enterprise and developer workflows. The team is focused on global availability while supporting internal platform teams. Candidates should be comfortable with React, TypeScript, IDE Extensions and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,Developer Tools,72.56,1.05,0.129,50.35,-1.4,7.32,83.05,78.15,low,LinkedIn
JOB-111110,2025-12-22T20:00:00,Replit,Solution Architect,Austin,140207.0,5,"Python, APIs, Zapier, Workflows, n8n","Replit is hiring a Solution Architect in Austin to scale automation initiatives across enterprise and developer workflows. The team is focused on global availability while supporting production customers. Candidates should be comfortable with Python, APIs, Zapier and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,Automation,72.56,1.05,0.129,50.35,-1.4,7.32,83.05,78.15,low,LinkedIn
JOB-111111,2025-12-23T20:00:00,Replit,Workflow Engineer,New York,153180.0,3,"Zapier, Workflows, APIs, n8n, Python","Replit is hiring a Workflow Engineer in New York to scale automation initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting internal platform teams. Candidates should be comfortable with Zapier, Workflows, APIs and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,Automation,76.07,1.05,0.097,51.6,2.73,7.84,81.78,72.14,low,LinkedIn
JOB-111112,2025-12-24T21:00:00,Replit,Workflow Engineer,Seattle,142430.0,4,"Python, Workflows, n8n, Zapier, APIs","Replit is hiring a Workflow Engineer in Seattle to scale automation initiatives across enterprise and developer workflows. The team is focused on global availability while supporting production customers. Candidates should be comfortable with Python, Workflows, n8n and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,Automation,70.62,1.05,0.111,51.61,-0.28,7.39,81.85,72.11,low,LinkedIn
JOB-111113,2025-12-24T08:00:00,Replit,Frontend Engineer,Austin,157502.0,5,"LSP, IDE Extensions, React, TypeScript, Telemetry","Replit is hiring a Frontend Engineer in Austin to scale developer tools initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with LSP, IDE Extensions, React and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,Developer Tools,70.62,1.05,0.111,51.61,-0.28,7.39,81.85,72.11,low,LinkedIn
JOB-111114,2025-12-25T10:00:00,Replit,AI Engineer,San Francisco,181736.0,7,"Python, LangChain, OpenAI API, RAG, FastAPI","Replit is hiring a AI Engineer in San Francisco to scale ai agents initiatives across enterprise and developer workflows. The team is focused on global availability while supporting open-source contributors. Candidates should be comfortable with Python, LangChain, OpenAI API and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,AI Agents,66.16,1.05,0.258,50.78,-1.52,9.03,84.27,74.97,low,LinkedIn
JOB-111115,2025-12-25T18:00:00,Replit,Applied Scientist,New York,205578.0,10,"Python, LangChain, OpenAI API, Tool Calling, FastAPI","Replit is hiring a Applied Scientist in New York to scale ai agents initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting production customers. Candidates should be comfortable with Python, LangChain, OpenAI API and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,AI Agents,66.16,1.05,0.258,50.78,-1.52,9.03,84.27,74.97,low,LinkedIn
JOB-111116,2025-12-26T10:00:00,Replit,Solution Architect,New York,152103.0,4,"Zapier, APIs, n8n, Workflows, Python","Replit is hiring a Solution Architect in New York to scale automation initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting production customers. Candidates should be comfortable with Zapier, APIs, n8n and cross-functional delivery in a fast-moving market.",CMP-014,United States,North America,Automation,71.24,1.05,0.257,49.67,-2.19,8.04,83.21,75.23,low,LinkedIn
